date,open,high,low,close
2020-01-01 ,121.868000,121.875000,121.868000,121.875000
2020-01-01 ,121.897000,121.985000,121.652000,121.984000
2020-01-02 ,121.983000,122.022000,121.895000,121.947000
2020-01-02 ,121.945000,121.992000,121.881000,121.902000
2020-01-02 ,121.902000,121.920000,121.793000,121.846000
2020-01-02 ,121.846000,121.971000,121.828000,121.953000
2020-01-02 ,121.951000,122.016000,121.905000,121.938000
2020-01-02 ,121.939000,121.964000,121.657000,121.665000
2020-01-02 ,121.663000,121.784000,121.631000,121.702000
2020-01-02 ,121.703000,121.725000,120.983000,121.278000
2020-01-02 ,121.277000,121.319000,121.072000,121.229000
2020-01-02 ,121.231000,121.266000,121.142000,121.216000
2020-01-02 ,121.218000,121.296000,121.202000,121.292000
2020-01-02 ,121.287000,121.377000,121.230000,121.252000
2020-01-03 ,121.251000,121.283000,120.880000,120.901000
2020-01-03 ,120.904000,120.974000,120.670000,120.863000
2020-01-03 ,120.862000,120.926000,120.685000,120.734000
2020-01-03 ,120.735000,120.798000,120.354000,120.396000
2020-01-03 ,120.395000,120.585000,120.309000,120.389000
2020-01-03 ,120.389000,120.458000,120.167000,120.236000
2020-01-03 ,120.237000,120.561000,120.233000,120.469000
2020-01-03 ,120.467000,120.745000,120.434000,120.608000
2020-01-03 ,120.609000,120.677000,120.509000,120.623000
2020-01-03 ,120.623000,120.680000,120.466000,120.622000
2020-01-03 ,120.621000,120.676000,120.518000,120.622000
2020-01-05 ,120.468000,120.516000,120.280000,120.500000
2020-01-06 ,120.500000,120.745000,120.451000,120.500000
2020-01-06 ,120.501000,120.709000,120.490000,120.654000
2020-01-06 ,120.655000,120.677000,120.591000,120.618000
2020-01-06 ,120.620000,120.769000,120.477000,120.690000
2020-01-06 ,120.693000,120.874000,120.568000,120.870000
2020-01-06 ,120.870000,121.107000,120.863000,121.062000
2020-01-06 ,121.070000,121.133000,120.989000,121.068000
2020-01-06 ,121.066000,121.223000,120.895000,121.197000
2020-01-06 ,121.196000,121.324000,121.127000,121.296000
2020-01-06 ,121.294000,121.398000,121.268000,121.374000
2020-01-06 ,121.375000,121.386000,121.322000,121.343000
2020-01-06 ,121.289000,121.384000,121.268000,121.372000
2020-01-07 ,121.371000,121.432000,121.290000,121.373000
2020-01-07 ,121.372000,121.434000,121.354000,121.403000
2020-01-07 ,121.402000,121.446000,121.260000,121.260000
2020-01-07 ,121.261000,121.341000,121.004000,121.035000
2020-01-07 ,121.035000,121.375000,121.010000,121.313000
2020-01-07 ,121.312000,121.321000,121.058000,121.206000
2020-01-07 ,121.207000,121.235000,120.964000,120.978000
2020-01-07 ,120.975000,121.051000,120.783000,121.006000
2020-01-07 ,121.005000,121.040000,120.875000,120.946000
2020-01-07 ,120.946000,121.006000,120.931000,120.951000
2020-01-07 ,120.951000,120.991000,120.789000,120.949000
2020-01-07 ,120.894000,120.980000,120.224000,120.456000
2020-01-08 ,120.460000,120.653000,120.170000,120.518000
2020-01-08 ,120.518000,121.032000,120.494000,120.875000
2020-01-08 ,120.874000,120.922000,120.691000,120.752000
2020-01-08 ,120.756000,120.968000,120.724000,120.902000
2020-01-08 ,120.908000,120.954000,120.663000,120.791000
2020-01-08 ,120.792000,121.036000,120.714000,120.975000
2020-01-08 ,120.974000,121.024000,120.795000,120.841000
2020-01-08 ,120.846000,120.983000,120.754000,120.787000
2020-01-08 ,120.788000,121.330000,120.785000,121.294000
2020-01-08 ,121.293000,121.380000,121.258000,121.369000
2020-01-08 ,121.367000,121.367000,121.133000,121.171000
2020-01-08 ,121.156000,121.239000,121.127000,121.179000
2020-01-09 ,121.180000,121.457000,121.176000,121.449000
