date,open,high,low,close
2020-01-01 ,144.038000,144.038000,144.025000,144.038000
2020-01-01 ,144.075000,144.085000,143.866000,144.059000
2020-01-02 ,144.056000,144.188000,144.007000,144.055000
2020-01-02 ,144.056000,144.067000,143.504000,143.598000
2020-01-02 ,143.596000,143.704000,143.531000,143.690000
2020-01-02 ,143.690000,143.909000,143.591000,143.812000
2020-01-02 ,143.813000,143.944000,143.730000,143.824000
2020-01-02 ,143.821000,143.838000,143.484000,143.577000
2020-01-02 ,143.577000,143.751000,143.167000,143.224000
2020-01-02 ,143.220000,143.270000,142.673000,142.802000
2020-01-02 ,142.801000,142.815000,142.268000,142.546000
2020-01-02 ,142.546000,142.648000,142.419000,142.516000
2020-01-02 ,142.516000,142.657000,142.515000,142.625000
2020-01-02 ,142.613000,142.780000,142.546000,142.699000
2020-01-03 ,142.697000,142.751000,142.096000,142.153000
2020-01-03 ,142.157000,142.230000,141.770000,142.111000
2020-01-03 ,142.107000,142.170000,141.781000,141.871000
2020-01-03 ,141.873000,141.923000,141.194000,141.314000
2020-01-03 ,141.309000,141.719000,141.202000,141.220000
2020-01-03 ,141.226000,141.476000,141.000000,141.071000
2020-01-03 ,141.071000,141.757000,141.026000,141.389000
2020-01-03 ,141.386000,141.618000,141.196000,141.223000
2020-01-03 ,141.222000,141.402000,141.163000,141.308000
2020-01-03 ,141.308000,141.393000,141.016000,141.264000
2020-01-03 ,141.267000,141.384000,141.250000,141.365000
2020-01-05 ,141.168000,141.235000,140.839000,141.192000
2020-01-06 ,141.192000,141.490000,141.132000,141.185000
2020-01-06 ,141.185000,141.418000,141.176000,141.358000
2020-01-06 ,141.358000,141.448000,141.331000,141.353000
2020-01-06 ,141.353000,141.586000,141.117000,141.321000
2020-01-06 ,141.327000,141.964000,141.169000,141.928000
2020-01-06 ,141.928000,142.387000,141.922000,142.171000
2020-01-06 ,142.173000,142.262000,141.991000,142.076000
2020-01-06 ,142.073000,142.579000,141.979000,142.536000
2020-01-06 ,142.537000,142.756000,142.429000,142.579000
2020-01-06 ,142.574000,142.781000,142.559000,142.759000
2020-01-06 ,142.758000,142.787000,142.679000,142.707000
2020-01-06 ,142.663000,142.832000,142.624000,142.790000
2020-01-07 ,142.793000,142.902000,142.749000,142.824000
2020-01-07 ,142.823000,142.919000,142.792000,142.893000
2020-01-07 ,142.894000,142.944000,142.626000,142.635000
2020-01-07 ,142.635000,142.720000,142.303000,142.368000
2020-01-07 ,142.371000,143.293000,142.360000,142.882000
2020-01-07 ,142.882000,142.890000,142.476000,142.508000
2020-01-07 ,142.510000,142.532000,142.065000,142.251000
2020-01-07 ,142.249000,142.547000,142.019000,142.508000
2020-01-07 ,142.508000,142.633000,142.289000,142.493000
2020-01-07 ,142.493000,142.573000,142.387000,142.394000
2020-01-07 ,142.392000,142.440000,142.115000,142.311000
2020-01-07 ,142.328000,142.346000,141.328000,141.619000
2020-01-08 ,141.621000,141.877000,141.120000,141.703000
2020-01-08 ,141.704000,142.500000,141.686000,142.288000
2020-01-08 ,142.288000,142.376000,142.045000,142.067000
2020-01-08 ,142.068000,142.702000,142.067000,142.598000
2020-01-08 ,142.605000,142.839000,142.178000,142.285000
2020-01-08 ,142.286000,142.671000,141.971000,142.517000
